R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,zone,grad_P_raw,grad_Sigma_raw
10.241133246799752,10.37536062167337,352422.9928985864,2.281044090282196e-05,7.383524749940333,568.938112445985,1.864608640392382,106.08469203153165,4.2532538783732675e-05,1299150096.4051545,0.37499547051788795,0.08179775701978542,1.49999097663067,Standard,1.49999097663067,0.08179775701978542
10.278940137472453,10.413663035601637,351936.3470610043,2.2672050312049986e-05,7.342826529751141,569.0969208843045,1.875466800723809,106.73223815126572,4.252067128584036e-05,1292710429.0113978,0.374995733646756,0.06974543766773422,1.4999916052756816,Standard,1.4999916052756816,0.06974543766773422
10.316886598732506,10.452106849425896,351450.37306500296,2.25364876599033e-05,7.302352638524942,569.230661217981,1.8863049742226994,107.37426277355539,4.251068241368953e-05,1286189195.963225,0.3749958546625294,0.05785319772508046,1.4999916731999292,Standard,1.4999916731999292,0.05785319772508046
10.354973145828541,10.490692585147984,350965.0699635391,2.2403685904072982e-05,7.262101837926568,569.3396496330676,1.8971231989140978,108.01074573805165,4.250254589269852e-05,1279589458.1173716,0.374996021456127,0.04611872334999134,1.4999919317215245,Standard,1.4999919317215245,0.04611872334999134
10.393200295911313,10.529420766696793,350480.43673212477,2.2273580081679e-05,7.222072889985817,569.4241992899427,1.907921512847892,108.64166797614669,4.249623619831483e-05,1272914228.9811375,0.3749963300726904,0.03453887365026276,1.4999927647700133,Standard,1.4999927647700133,0.03453887365026276
10.431568568040754,10.56829191993541,349996.4721790815,2.214610722010402e-05,7.182264549826826,569.484620193672,1.9186999535755302,109.26701143275768,4.249172855524145e-05,1266166473.7091103,0.3749964951748552,0.02310984152063611,1.4999930307394607,Standard,1.4999930307394607,0.02310984152063611
10.470078483192962,10.607306572668207,349513.1760192392,2.202120664167149e-05,7.142675653684727,569.5212178096092,1.929458553359064,109.88675850222211,4.248899912476347e-05,1259349099.8382611,0.3749966206910358,0.011829161538798871,1.4999931451188786,Standard,1.4999931451188786,0.011829161538798871
10.508730564267333,10.646465254648062,349030.5467953409,2.189881904908092e-05,7.10330494812108,569.5342971524988,1.9401973528680407,110.50089357028381,4.248802437624116e-05,1252464984.4685433,0.3749967883109093,0.000693972724775449,1.4999934344427857,Standard,1.4999934344427857,0.000693972724775449
10.547525336093619,10.68576849758351,348548.5840127421,2.1778887387778172e-05,7.064151265032844,569.5241577615525,1.9509163841147408,111.10940105261612,4.248878181945951e-05,1245516940.78578,0.3749969989200963,-0.010298107991957295,1.4999939020422062,Standard,1.4999939020422062,-0.010298107991957295
10.586463325439071,10.725216835145975,348067.2862163837,2.1661355841918145e-05,7.025213364739148,569.4910996273244,1.9616156905422566,111.7122676653123,4.249124910354151e-05,1238507757.166539,0.37499726077749074,-0.021149859112028935,1.4999945807453514,Standard,1.4999945807453514,-0.021149859112028935
10.625545061015607,10.76481080297704,347586.6528922825,2.1546170774802946e-05,6.986490090439668,569.4354163380242,1.972295303518591,112.30947973006387,4.249540502358434e-05,1231440152.0964243,0.3749974646946157,-0.031864599186747,1.4999950335864014,Standard,1.4999950335864014,-0.031864599186747
10.664771073486955,10.804550938695678,347106.6828692481,2.143327984007903e-05,6.947980238634523,569.357400707165,1.982955261514365,112.90102534144155,4.2501228665694065e-05,1224316811.138157,0.3749975522900968,-0.04244491083682078,1.4999950268397697,Standard,1.4999950268397697,-0.04244491083682078
10.704141895475894,10.844437781905594,346627.3757832393,2.132263260563871e-05,6.909682676948401,569.2573406024925,1.9935955956085067,113.48689269929407,4.2508700014970096e-05,1217140359.837573,0.3749976802098445,-0.05289275699647078,1.4999951869122015,Standard,1.4999951869122015,-0.05289275699647078
10.743658061571459,10.884471874202513,346148.73006545525,2.1214179597504685e-05,6.871596183000706,569.1355243319572,2.0042163481645145,114.06707221872915,4.2517799137449716e-05,1209913398.5244021,0.3749980128120569,-0.0632100114946752,1.4999961710705065,Standard,1.4999961710705065,-0.0632100114946752
10.783320108336227,10.924653759181574,345670.74493457994,2.1107873138194616e-05,6.833719603903167,568.9922353636059,2.01481755436304,114.64155441068598,4.252850695505335e-05,1202638468.3186495,0.374998146687858,-0.07340037646690689,1.4999963654729527,Standard,1.4999963654729527,-0.07340037646690689
10.82312857431357,10.96498398244467,345193.4198545686,2.1003667057214124e-05,6.796051812228757,568.8277536935158,2.0253992467871416,115.21033038824686,4.254080502895237e-05,1195318060.2344007,0.3749983071834322,-0.08346559170081491,1.4999966713492086,Standard,1.4999966713492086,-0.08346559170081491
10.86308400003499,11.005463091607883,344716.7534716748,2.0901516187333124e-05,6.758591622215623,568.6423585200037,2.0359614648410314,115.77339292230454,4.255467514755029e-05,1187954632.1919727,0.3749984264120485,-0.09340816927215201,1.4999968169825024,Standard,1.4999968169825024,-0.09340816927215201
10.903186928027466,11.046091636308924,344240.7454238392,2.080137708282386e-05,6.721337932381721,568.4363238804725,2.046504239147758,116.3307346506955,4.2570099967449534e-05,1180550581.6150343,0.3749985961594575,-0.10322971058621988,1.4999971693705447,Standard,1.4999971693705447,-0.10322971058621988
10.943437902820785,11.086870168214569,343765.3941280784,2.070320698313106e-05,6.684289551789602,568.209924853783,2.0570276136747268,116.88235057882733,4.258706207399771e-05,1173108284.4517694,0.3749988032386682,-0.11293272525881548,1.4999976756055275,Standard,1.4999976756055275,-0.11293272525881548
